condition_id,repeat_index,iteration,winner_score,winner_aesthetic,winner_novelty,distinct_commands,nesting_depth,color_changes,code_length,spatial_entropy,fill_ratio,symmetry_score,num_variants_generated,num_variants_valid,model_used,modifier_latency_ms,critic_latency_ms
s2__t2__gpt_5_4_mini__m5v4rb,1,9,8.5,8,1,2,0,0,124,0.8277,0.0082,0.9925,2,2,gpt-5.4-mini,1108,1744
s2__t2__gpt_5_4_mini__m5v4rb,1,10,9,8,2,2,0,0,148,0.8782,0.0082,0.9925,2,2,gpt-5.4-mini,903,1809
s2__t2__gpt_5_4_mini__m5v4rb,1,11,9.5,8,3,2,0,0,188,0.8876,0.0088,0.9921,2,2,gpt-5.4-mini,1068,1894
s2__t2__gpt_5_4_mini__m5v4rb,1,12,8.5,8,1,2,0,0,212,0.9329,0.009,0.9917,2,2,gpt-5.4-mini,1147,1913
s2__t2__gpt_5_4_mini__m5v4rb,1,13,9.5,8,3,2,0,0,215,1.0424,0.0109,0.9895,2,2,gpt-5.4-mini,1358,2138
s2__t2__gpt_5_4_mini__m5v4rb,1,14,9,8,2,2,0,0,223,1.1105,0.0123,0.988,2,2,gpt-5.4-mini,1297,2508
s2__t2__gpt_5_4_mini__m5v4rb,1,15,8.5,8,1,2,0,0,222,1.0592,0.0127,0.9876,2,2,gpt-5.4-mini,1322,1860
s2__t2__gpt_5_4_mini__m5v4rb,2,1,8,5,6,4,0,0,41,1.2471,0.0265,0.99,2,2,gpt-5.4-mini,1009,2056
s2__t2__gpt_5_4_mini__m5v4rb,2,2,7.5,4,7,3,0,0,31,1.3088,0.0234,0.9982,2,2,gpt-5.4-mini,686,1967
s2__t2__gpt_5_4_mini__m5v4rb,2,3,7,6,2,5,0,0,74,1.2561,0.0323,0.9977,2,2,gpt-5.4-mini,1289,2364
s2__t2__gpt_5_4_mini__m5v4rb,2,4,13,9,8,5,0,0,82,2.3391,0.098,0.9092,2,2,gpt-5.4-mini,1359,1933
s2__t2__gpt_5_4_mini__m5v4rb,2,5,9,8,2,5,0,0,103,2.2291,0.0833,0.9244,2,2,gpt-5.4-mini,1226,1888
s2__t2__gpt_5_4_mini__m5v4rb,2,6,8.5,6,5,5,0,0,134,2.3855,0.2202,0.8266,2,2,gpt-5.4-mini,976,2148
s2__t2__gpt_5_4_mini__m5v4rb,2,7,8.5,6,5,5,0,0,177,2.3809,0.2889,0.7788,2,2,gpt-5.4-mini,1124,2231
s2__t2__gpt_5_4_mini__m5v4rb,2,8,11,8,6,5,0,0,219,2.032,0.1409,0.879,2,2,gpt-5.4-mini,1739,2050
s2__t2__gpt_5_4_mini__m5v4rb,2,9,9,7,4,5,0,0,245,2.3094,0.168,0.8896,2,2,gpt-5.4-mini,1372,1980
s2__t2__gpt_5_4_mini__m5v4rb,2,10,10,8,4,5,0,0,313,2.6849,0.3977,0.8325,2,2,gpt-5.4-mini,1661,2044
s2__t2__gpt_5_4_mini__m5v4rb,2,11,9,8,2,5,0,0,335,2.6509,0.3895,0.8214,2,2,gpt-5.4-mini,1557,2290
s2__t2__gpt_5_4_mini__m5v4rb,2,12,8.5,8,1,5,0,0,356,2.6684,0.3902,0.8221,2,2,gpt-5.4-mini,1523,1898
s2__t2__gpt_5_4_mini__m5v4rb,2,13,11,9,4,5,0,0,401,2.5025,0.3093,0.8059,2,2,gpt-5.4-mini,1764,2141
s2__t2__gpt_5_4_mini__m5v4rb,2,14,10,9,2,5,0,0,423,2.5356,0.3664,0.7968,2,2,gpt-5.4-mini,1524,1765
s2__t2__gpt_5_4_mini__m5v4rb,2,15,9,8,2,5,0,0,444,2.5562,0.3691,0.7984,2,2,gpt-5.4-mini,1613,1706
